date,value
2014-03-08,32.1218961625282
2014-03-09,31.3092550790068
2014-03-10,31.4221218961625
2014-03-11,36.9300225733634
2014-03-12,33.8148984198646
2014-03-13,31.5349887133183
2014-03-14,32.686230248307
2014-03-15,32.2573363431151
2014-03-17,27.5620767494357
2014-03-18,31.1286681715576
2014-03-19,31.8961625282167
2014-03-20,33.0022573363431
2014-03-21,33.3408577878104
2014-03-22,33.0248306997743
2014-03-23,32.7088036117382
2014-03-24,30.0677200902934
2014-03-25,37.6297968397291
2014-03-26,43.7471783295711
2014-03-27,44.2212189616253
2014-03-28,42.9345372460497
2014-03-29,41.8510158013544
2014-03-30,40.3837471783296
2014-03-31,38.6230248306998
2014-04-01,36.8171557562077
2014-04-02,36.0496613995485
2014-04-03,35.1918735891648
2014-04-04,35.2821670428894
2014-04-05,35.1015801354402
2014-04-06,33.8148984198646
2014-04-07,32.4379232505643
2014-04-08,29.9548532731377
2014-04-09,28.8713318284424
2014-04-10,27.2686230248307
2014-04-11,28.4424379232506
2014-04-12,26.6365688487585
2014-04-13,27.2911963882619
2014-04-14,26.7720090293454
2014-04-15,25.7336343115124
2014-04-16,24.6726862302483
2014-04-17,25.6884875846501
2014-04-18,26.1399548532731
2014-04-19,25.4401805869074
2014-04-20,24.3115124153499
2014-04-21,22.1444695259594
2014-04-22,30.0677200902934
2014-04-23,32.7990970654628
2014-04-24,31.1286681715576
2014-04-25,31.7832957110609
2014-04-26,30.4063205417607
2014-04-27,29.4582392776524
2014-04-28,30.1354401805869
2014-04-29,30.3386004514673
2014-04-30,29.255079006772
2014-05-01,25.3498871331828
2014-05-02,25.8916478555305
2014-05-03,25.3950338600451
2014-05-04,26.0045146726862
2014-05-05,22.4379232505643
2014-05-06,23.8600451467269
2014-05-07,22.3
2014-05-08,20
2014-05-09,18
2014-05-10,14.3
2014-05-11,15.7
2014-05-12,15.8
2014-05-13,15.8
2014-05-14,14.6
2014-05-15,15.2
2014-05-16,14.9
2014-05-17,10.4
2014-05-18,9.3
2014-05-19,7.9
2014-05-20,8.4
2014-05-21,4.87
2014-05-22,4.78
2014-05-23,4.89
2014-05-24,4.32
2014-05-25,2.19
2014-05-26,4.33
2014-05-27,4.18
2014-05-28,3.06
2014-05-29,2.34
2014-05-30,5
2014-05-31,4.99
2014-06-01,4.68
2014-06-02,4.06
2014-06-03,3.26
2014-06-04,5.7
2014-06-05,5.12
2014-06-06,4.2
2014-06-07,4.69
2014-06-08,3.65
2014-06-09,2.98
2014-06-10,2.61
2014-06-11,2.21
2014-06-12,1.84
2014-06-13,1.97
2014-06-14,1.9
2014-06-15,1.18
2014-06-16,1.88
2014-06-17,2.49
2014-06-18,2.78
2014-06-19,2.38
2014-06-20,2.33
2014-06-21,2.37
2014-06-22,1.76
2014-06-23,2.01
2014-06-24,1.63
2014-06-25,1.54
2014-06-26,1.1
2014-06-27,0.98
2014-06-28,1.09
2014-06-29,0.85
2014-06-30,2.78
2014-07-01,2.68
2014-07-02,6.56
2014-07-03,4.16
2014-07-04,3.47
2014-07-05,3.24
2014-07-06,2.66
2014-07-07,2.64
2014-07-08,2.12
2014-07-09,2.89
2014-07-10,1.38
2014-07-11,1.2
2014-07-12,0.75
2014-07-13,0.66
2014-07-14,1.49
2014-07-15,1.49
2014-07-17,1.75
2014-07-18,1.14
2014-07-19,1.48
2014-07-22,1.1
2014-07-23,0.57
2014-07-24,1.16
2014-07-27,1.27
2014-07-28,0.93
2014-07-29,0.89
2014-08-11,1.61
2014-08-12,1.77
2014-08-13,1.85
2014-08-14,1.97
2014-08-15,1.42
2014-08-16,1.6
2014-08-17,1.7
2014-08-18,1.75
2014-08-19,2.01
2014-08-20,2.08
2014-08-21,3.43
2014-08-22,3.83
2014-08-23,3.62
2014-08-24,2.59
2014-08-25,1.7
2014-08-26,5.15
2014-08-27,3.12
2014-08-28,3.18
2014-08-29,2.52
2014-08-30,2.08
2014-08-31,2.27
2014-09-01,2.13
2014-09-02,2.35
2014-09-03,2.33
2014-09-04,1.94
2014-09-05,1.84
2014-09-06,1.82
2014-09-07,1.92
2014-09-08,1.27
2014-09-09,0.54
2014-09-10,0.89
2014-09-11,0.97
2014-09-12,0.72
2014-09-13,0.76
2014-09-14,0.67
2014-09-15,0.81
2014-09-16,0.9
2014-09-17,1.16
2014-09-18,1.26
2014-09-19,1.14
2014-09-20,1
2014-09-21,1.06
2014-09-22,0.8
2014-09-23,4.07
2014-09-24,2.98
2014-09-25,1.51
2014-09-26,0.82
2014-09-27,1.07
2014-09-28,3.23
2014-09-29,2.46
2014-09-30,1.62
2014-10-01,0.79
2014-10-02,1.01
2014-10-03,1.51
2014-10-04,2.48
2014-10-05,3.01
2014-10-06,3.33
2014-10-07,3.49
2014-10-08,1.15
2014-10-09,4.53
2014-10-10,2.67
2014-10-11,1.68
2014-10-12,1.32
2014-10-13,1.75
2014-10-14,1.44
2014-10-15,1.32
2014-10-16,1.02
2014-10-17,1.99
2014-10-18,1.43
2014-10-19,1.24
2014-10-20,1.36
2014-10-22,0.851
2014-10-23,0.879
2014-10-24,1.706
2014-10-25,3.225
2014-10-26,3.963
2014-10-27,3.745
2014-10-28,3.492
2014-10-29,3.677
2014-10-30,4.515
2014-10-31,2.828
2014-11-01,2.75
2014-11-02,2.931
2014-11-03,3.612
2014-11-04,6.21
2014-11-05,4.88
2014-11-06,4.28
2014-11-07,1.21
2014-11-08,2.85
2014-11-09,3.13
2014-11-10,1.87
2014-11-11,1.87
2014-11-12,2.49
2014-11-13,3.14
2014-11-14,2.09
2014-11-15,2.76
2014-11-16,3.34
2014-11-17,1.44
2014-11-18,2.47
2014-11-19,3.31
2014-11-20,3.98
2014-11-21,3.89
2014-11-22,3.27
2014-11-23,5.15
2014-11-24,6.25
2014-11-25,2.92
2014-11-26,2.44
2014-11-27,2.99
2014-11-28,2.77
2014-12-01,6.71
2014-12-06,7.75
2014-12-07,7.73
2014-12-08,8.58
2014-12-09,9.02
2014-12-16,5.83
2015-01-10,11.81
2015-01-11,11.28
2015-01-12,7.83
2015-01-13,3.87
2015-01-14,5.85
2015-01-15,8.55
2015-01-16,8.27
2015-01-17,7.6
2015-01-18,9.25
2015-01-19,4.15
2015-01-20,0.13
2015-01-22,0.15
2015-01-25,0.19
2015-01-27,0.45
2015-01-29,0.11
2015-02-06,2.7
2015-02-08,2.46
2015-02-10,0.22
2015-02-12,0.26
2015-03-16,4.34
2015-04-11,10
2015-04-13,8.46
2015-04-15,12.81
2015-04-17,11.9
2015-04-19,13.62
2015-04-21,13.58
2015-04-23,9.5
2015-04-25,4.91
2015-04-27,4.86
2015-04-29,3.1
2015-05-01,4.12
2015-05-03,4.75
2015-05-04,4.2
2015-05-05,2.64
2015-05-06,2.95
2015-05-07,2.94
2015-05-08,0.78
2015-05-09,1.18
2015-05-10,2.68
2015-05-11,1.64
2015-05-12,0.66
2015-05-13,0.73
2015-05-14,0.27
2015-05-15,9.01
2015-05-16,12.26
2015-05-17,7.72
2015-05-18,5.23
2015-05-19,8.9
2015-05-20,6.87
2015-05-21,6.35
2015-05-22,2.44
2015-05-23,4.95
2015-05-24,1.46
2015-05-25,4.32
2015-05-26,0.86
2015-05-27,1.5
2015-05-28,6.12
2015-05-29,5.87
2015-05-30,4.07
2015-05-31,0.025
2015-06-01,3.77
2015-06-02,3.72
2015-06-03,4
2015-06-04,1.99
2015-06-05,3.04
2015-06-06,3.02
2015-06-07,1.72
2015-06-08,2
2015-06-09,1.02
2015-06-10,2.24
2015-06-11,2.34
2015-06-12,1.97
2015-06-13,3.74
2015-06-14,1.4
2015-06-15,0.83
2015-06-16,0.93
2015-06-17,1.06
2015-06-18,1.52
2015-06-19,1.88
2015-06-20,1.36
2015-06-21,1.4
2015-06-22,1.32
2015-06-23,1.25
2015-06-24,1.27
2015-06-25,1.62
2015-06-26,1.75
2015-06-27,1.52
2015-06-28,1.28
2015-06-29,4.27
2015-06-30,4.91
2015-07-01,2.48
2015-07-02,4
2015-07-03,3.31
2015-07-04,1.31
2015-07-05,0.83
2015-07-06,0.89
2015-07-07,0.89
2015-07-08,1.66
2015-07-09,1.47
2015-07-10,1.2
2015-07-11,1.51
2015-07-12,1.68
2015-07-13,1.91
2015-07-14,1.75
2015-07-15,1.35
2015-07-16,1.58
2015-07-17,1.17
2015-07-18,1.08
2015-07-19,1.04
2015-07-20,0.73
2015-07-21,4.23
2015-07-22,1.149
2015-07-23,0.93
2015-07-24,1.17
2015-07-25,1.31
2015-07-26,1.56
2015-07-27,2.76
2015-07-28,1.34
2015-07-29,1.42
2015-07-30,1.48
2015-07-31,1.41
2015-08-01,1.7
2015-08-02,2.09
2015-08-03,2.13
2015-08-04,1.96
2015-08-05,1.59
2015-08-06,1.28
2015-08-07,0.91
2015-08-08,0.68
2015-08-09,0.58
2015-08-10,0.46
2015-08-11,0.44
2015-08-12,0.7
2015-08-13,0.67
2015-08-14,0.77
2015-08-15,0.61
2015-08-16,0.56
2015-08-17,0.5
2015-08-18,0.6
2015-08-19,1.6
2015-08-20,1.7
2015-08-21,2.09
2015-08-22,1.91
2015-08-23,1.97
2015-08-24,2.19
2015-08-25,1.98
2015-08-26,2.22
2015-08-27,2.31
2015-08-28,2.3
2015-08-29,2.05
2015-08-30,2.35
2015-08-31,2.22
2015-09-01,2.17
2015-09-02,2.98
2015-09-03,2.43
2015-09-04,2.4
2015-09-05,3.28
2015-09-06,3.54
2015-09-07,3.25
2015-09-08,3.84
2015-09-09,3.62
2015-09-10,3.28
2015-09-11,3.73
2015-09-12,4.04
2015-09-13,3.62
2015-09-14,2.98
2015-09-15,3.16
2015-09-16,1.96
2015-09-17,1.58
2015-09-18,2.32
2015-09-19,3.48
2015-09-20,3.46
2015-09-21,3.51
2015-09-22,3.64
2015-09-23,5.27
2015-09-24,3.19
2015-09-25,3.13
2015-09-26,2.28
2015-09-27,2.71
2015-09-28,3.24
2015-09-29,3.5
2015-09-30,3.74
2015-10-01,2.54
2015-10-02,2.1
2015-10-03,2
2015-10-04,1.98
2015-10-05,2.68
2015-10-06,3
2015-10-07,2.28
2015-10-08,2.64
2015-10-09,3.05
2015-10-10,2.79
2015-10-11,2.46
2015-10-12,3.13
2015-10-13,3.67
2015-10-14,3.15
2015-10-15,3.02
2015-10-16,3.18
2015-10-17,2.71
2015-10-18,1.31
2015-10-19,2.11
2015-10-20,2.05
2015-10-21,2.23
2015-10-22,2.54
2015-10-23,2.47
2015-10-24,2.52
2015-10-25,2.67
2015-10-26,3.18
2015-10-27,4.88
2015-10-28,3.86
2015-10-29,3.84
2015-10-30,3.18
2015-10-31,3.1
2015-11-01,3.33
2015-11-02,3.27
2015-11-03,3.34
2015-11-04,3.13
2015-11-05,3.19
2015-11-06,3.39
2015-11-07,3.29
2015-11-08,2.97
2015-11-09,2.99
2015-11-10,1.96
2015-11-11,3.13
2015-11-12,2.7
2015-11-13,2.9
2015-11-14,1.25
2015-11-30,1.45
2015-12-01,1.17
2015-12-02,1.31
2015-12-03,1.5
2015-12-04,1.45
2015-12-05,1.18
2015-12-06,0.97
2015-12-07,0.81
2015-12-08,1.51
2015-12-09,0.38
2015-12-13,0.21
2015-12-14,0.113
2015-12-15,0.078
2015-12-16,0.18
2015-12-17,0.33
2015-12-18,0.2
2015-12-23,0.82
2015-12-26,0.17
2015-12-27,0.27
2015-12-28,0.0025018425
2015-12-29,0.06
2015-12-30,0.64
2016-01-27,9.19
2016-01-29,17.02
2016-01-30,30.3
2016-01-31,32
2016-02-01,38
2016-02-02,42.1
2016-02-03,40.2
2016-02-04,40.6
2016-02-05,10.9
2016-02-06,12
2016-02-07,10.1
2016-02-08,13.5
2016-02-09,15.4
2016-02-10,22.4
2016-02-11,26.9
2016-02-12,28.5
2016-02-13,30.9
2016-02-14,34.9
2016-02-15,6.2
2016-02-16,0.44
2016-02-17,3.19
2016-02-18,2.06
2016-02-19,0.71
2016-02-20,5.45
2016-02-21,5.22
2016-02-22,4.61
2016-02-23,28.3
2016-02-24,17.77
2016-02-25,19.38
2016-02-26,8.61
2016-02-27,10
2016-02-28,17.03
2016-02-29,21.4
2016-03-01,11.62
2016-03-02,9.72
2016-03-03,15.2
2016-03-04,13.25
2016-03-05,10.83
2016-03-06,20.63
2016-03-07,32.5
2016-03-08,19.28
2016-03-09,5.64
2016-03-10,5.59
2016-03-11,5.07
2016-03-12,6.55
2016-03-13,4.54
2016-03-14,6.72
2016-03-15,1.45
2016-03-16,0.32
2016-03-17,0.2
2016-03-18,5.11
2016-03-19,3.56
2016-03-20,5.08
2016-03-21,1.5
2016-03-22,8.38
2016-03-23,3.24
2016-03-24,0.12
2016-03-25,0.09
2016-03-26,0.11
2016-04-04,15.73
2016-04-05,6.35
2016-04-06,3.7
2016-04-07,0.56
2016-04-08,4.19
2016-04-09,6.86
2016-04-10,3.15
2016-04-11,8.14
2016-04-12,3.35
2016-04-13,2.05
2016-04-14,4.63
2016-04-15,5.32
2016-04-16,2.75
2016-04-17,2.93
2016-04-18,8.25
2016-04-19,8.28
2016-04-20,8.46
2016-04-21,13.41
2016-04-22,2.24
2016-04-23,2.24
2016-04-24,0.0025
2016-04-25,0.15
2016-04-26,0.29
2016-04-27,0.37
2016-04-28,0.25
2016-04-29,0.36
2016-04-30,0.54
2016-05-01,0.63
2016-05-02,0.21
2016-05-03,0.025
2016-05-04,0.025
2016-05-05,0.025
2016-05-06,0.267196779
2016-05-07,0.011008107
2016-05-08,0.13009581
2016-05-09,0.017012529
2016-05-10,0.025
2016-05-11,0.015011055
2016-05-13,0.002001474
2016-05-14,0.002001474
2016-05-15,0.19
2016-05-16,0.9
2016-05-17,1.68
2016-05-18,6.78
2016-05-19,3.03
2016-05-20,1.63
2016-05-21,0.34
2016-05-22,0.12
2016-05-23,0.08
2016-05-24,0.14
2016-05-25,0.025
2016-05-26,0.025
2016-05-27,0.025
2016-05-28,0.025
2016-05-29,0.025
2016-05-30,0.025
2016-05-31,0.025
2016-06-01,0.025
2016-06-02,0.025
2016-06-03,0.025
2016-06-04,0.025
2016-06-05,0.05
2016-06-06,5.6
2016-06-07,5.38
2016-06-08,2.54
2016-06-09,2.16
2016-06-10,2.04
2016-06-11,2.08
2016-06-12,1.94
2016-06-13,0.7
2016-06-14,0.49
2016-06-15,0.2
2016-06-16,0.16
2016-06-17,0.22
2016-06-18,0.21
2016-06-19,0.1
2016-06-20,2.05
2016-06-22,3.04
2016-06-23,1.84
2016-06-24,0.07
2016-06-25,0.08
2016-06-26,0.08
2016-06-27,0.07
2016-06-28,0.025
2016-06-29,0.07
2016-06-30,0.2
2016-07-01,0.27
2016-07-02,0.24
2016-07-03,0.2
2016-07-04,0.24
2016-07-06,0.18
2016-07-07,0.08
2016-07-08,0.06
2016-07-09,0.07
2016-07-10,0.12
2016-07-11,1.44
2016-07-12,1.16
2016-07-13,0.14
2016-07-14,0.29
2016-07-15,0.56
2016-07-16,3.29
2016-07-17,3.93
